Date,Open,High,Low,Close,Volume,ExDividend,SplitRatio,AdjOpen,AdjHigh,AdjLow,AdjClose,AdjVolume
2015-06-12,250.21,253.46,250.21,250.69,1422335.0,0.0,1.0,250.21,253.46,250.21,250.69,1422335.0
2015-06-11,253.26,254.37,250.43,251.41,2044058.0,0.0,1.0,253.26,254.37,250.43,251.41,2044058.0
2015-06-10,251.9,254.0,248.5,250.7,3454453.0,0.0,1.0,251.9,254.0,248.5,250.7,3454453.0
2015-06-09,255.4,257.74,254.14,256.0,2611146.0,0.0,1.0,255.4,257.74,254.14,256.0,2611146.0
2015-06-08,250.85,258.75,250.31,256.29,5016997.0,0.0,1.0,250.85,258.75,250.31,256.29,5016997.0
2015-06-05,246.0,249.7,245.68,249.14,3022026.0,0.0,1.0,246.0,249.7,245.68,249.14,3022026.0
2015-06-04,247.5,249.3,245.71,245.92,2453615.0,0.0,1.0,247.5,249.3,245.71,245.92,2453615.0
2015-06-03,248.2,250.72,247.01,248.99,1781505.0,0.0,1.0,248.2,250.72,247.01,248.99,1781505.0
2015-06-02,248.92,249.4,246.3,248.35,2134809.0,0.0,1.0,248.92,249.4,246.3,248.35,2134809.0
2015-06-01,251.41,251.6,247.47,249.45,2505057.0,0.0,1.0,251.41,251.6,247.47,249.45,2505057.0
2015-05-29,251.0,252.8677,249.43,250.8,3789283.0,0.0,1.0,251.0,252.8677,249.43,250.8,3789283.0
2015-05-28,247.03,251.8,245.05,251.45,3647283.0,0.0,1.0,247.03,251.8,245.05,251.45,3647283.0
2015-05-27,248.51,249.5,245.55,247.43,3408200.0,0.0,1.0,248.51,249.5,245.55,247.43,3408200.0
2015-05-26,247.68,252.0,246.5,247.455,3498682.0,0.0,1.0,247.68,252.0,246.5,247.455,3498682.0
2015-05-22,245.38,248.6,245.01,247.73,2223089.0,0.0,1.0,245.38,248.6,245.01,247.73,2223089.0
2015-05-21,243.03,246.62,242.3574,245.62,1970643.0,0.0,1.0,243.03,246.62,242.3574,245.62,1970643.0
2015-05-20,247.13,247.74,241.3721,244.35,3755569.0,0.0,1.0,247.13,247.74,241.3721,244.35,3755569.0
2015-05-19,248.43,251.0,246.15,247.14,3674231.0,0.0,1.0,248.43,251.0,246.15,247.14,3674231.0
2015-05-18,247.0,249.9,246.0,248.75,3353212.0,0.0,1.0,247.0,249.9,246.0,248.75,3353212.0
2015-05-15,243.93,249.4,242.5,248.84,4527563.0,0.0,1.0,243.93,249.4,242.5,248.84,4527563.0
2015-05-14,244.82,244.89,241.25,244.1,2895936.0,0.0,1.0,244.82,244.89,241.25,244.1,2895936.0
2015-05-13,247.61,248.3,242.25,243.18,5440165.0,0.0,1.0,247.61,248.3,242.25,243.18,5440165.0
2015-05-12,240.11,246.35,238.19,244.74,6363429.0,0.0,1.0,240.11,246.35,238.19,244.74,6363429.0
2015-05-11,236.29,242.88,235.31,239.49,5672262.0,0.0,1.0,236.29,242.88,235.31,239.49,5672262.0
2015-05-08,235.99,238.4099,233.7,236.61,4668236.0,0.0,1.0,235.99,238.4099,233.7,236.61,4668236.0
2015-05-07,221.0,237.48,220.25,236.8,9455909.0,0.0,1.0,221.0,237.48,220.25,236.8,9455909.0
2015-05-06,234.1,234.47,228.2,230.43,5270933.0,0.0,1.0,234.1,234.47,228.2,230.43,5270933.0
2015-05-05,237.76,239.5,229.13,232.95,5796873.0,0.0,1.0,237.76,239.5,229.13,232.95,5796873.0
2015-05-04,228.18,234.73,227.11,230.51,4434596.0,0.0,1.0,228.18,234.73,227.11,230.51,4434596.0
2015-05-01,229.94,231.77,220.405,226.03,5281689.0,0.0,1.0,229.94,231.77,220.405,226.03,5281689.0
2015-04-30,230.39,232.89,225.17,226.05,3911857.0,0.0,1.0,230.39,232.89,225.17,226.05,3911857.0
2015-04-29,230.05,234.97,227.63,232.45,3936077.0,0.0,1.0,230.05,234.97,227.63,232.45,3936077.0
2015-04-28,234.75,235.5,228.03,230.48,6085379.0,0.0,1.0,234.75,235.5,228.03,230.48,6085379.0
2015-04-27,222.56,238.75,222.0,231.55,11672627.0,0.0,1.0,222.56,238.75,222.0,231.55,11672627.0
2015-04-24,220.5,220.8,218.01,218.425,2427843.0,0.0,1.0,220.5,220.8,218.01,218.425,2427843.0
2015-04-23,218.27,221.48,217.1501,218.6,4411184.0,0.0,1.0,218.27,221.48,217.1501,218.6,4411184.0
2015-04-22,212.5,221.88,211.69,219.44,7863037.0,0.0,1.0,212.5,221.88,211.69,219.44,7863037.0
2015-04-21,205.8,210.75,204.31,209.41,3432541.0,0.0,1.0,205.8,210.75,204.31,209.41,3432541.0
2015-04-20,206.78,207.85,203.85,205.27,2559251.0,0.0,1.0,206.78,207.85,203.85,205.27,2559251.0
2015-04-17,204.99,206.88,203.5,206.79,2469926.0,0.0,1.0,204.99,206.88,203.5,206.79,2469926.0
2015-04-16,207.7,209.17,206.29,206.7,1659059.0,0.0,1.0,207.7,209.17,206.29,206.7,1659059.0
2015-04-15,207.46,209.59,206.6,207.83,1952378.0,0.0,1.0,207.46,209.59,206.6,207.83,1952378.0
2015-04-14,208.57,209.49,205.5,207.46,3025963.0,0.0,1.0,208.57,209.49,205.5,207.46,3025963.0
2015-04-13,210.435,213.0,209.05,209.78,3758230.0,0.0,1.0,210.435,213.0,209.05,209.78,3758230.0
2015-04-10,209.85,211.65,209.0,210.9,4067676.0,0.0,1.0,209.85,211.65,209.0,210.9,4067676.0
2015-04-09,208.43,210.37,206.12,210.09,3800225.0,0.0,1.0,208.43,210.37,206.12,210.09,3800225.0
2015-04-08,208.2,210.9,205.87,207.67,6303117.0,0.0,1.0,208.2,210.9,205.87,207.67,6303117.0
2015-04-07,202.51,205.06,201.14,203.25,4347864.0,0.0,1.0,202.51,205.06,201.14,203.25,4347864.0
2015-04-06,198.0,207.75,197.5,203.1,12455811.0,0.0,1.0,198.0,207.75,197.5,203.1,12455811.0
2015-04-02,190.23,193.23,190.0,191.0,5010368.0,0.0,1.0,190.23,193.23,190.0,191.0,5010368.0
2015-04-01,188.7,192.3,186.05,187.59,3794621.0,0.0,1.0,188.7,192.3,186.05,187.59,3794621.0
2015-03-31,193.53,193.76,188.41,188.77,5026569.0,0.0,1.0,193.53,193.76,188.41,188.77,5026569.0
2015-03-30,185.85,192.25,181.8,190.57,10089516.0,0.0,1.0,185.85,192.25,181.8,190.57,10089516.0
2015-03-27,189.07,189.2899,181.4,185.0,8604947.0,0.0,1.0,189.07,189.2899,181.4,185.0,8604947.0
2015-03-26,193.92,194.79,189.7,190.405,4127956.0,0.0,1.0,193.92,194.79,189.7,190.405,4127956.0
2015-03-25,198.27,198.59,192.7,194.3,5730389.0,0.0,1.0,198.27,198.59,192.7,194.3,5730389.0
2015-03-24,201.58,203.79,199.75,201.72,3649860.0,0.0,1.0,201.58,203.79,199.75,201.72,3649860.0
2015-03-23,198.5,200.5,197.47,199.63,2631626.0,0.0,1.0,198.5,200.5,197.47,199.63,2631626.0
2015-03-20,197.45,198.99,195.62099999999998,198.08,4269467.0,0.0,1.0,197.45,198.99,195.62099999999998,198.08,4269467.0
2015-03-19,202.0,204.59,194.53,195.65,8475244.0,0.0,1.0,202.0,204.59,194.53,195.65,8475244.0
2015-03-18,194.96,200.88,193.11,200.71,4820936.0,0.0,1.0,194.96,200.88,193.11,200.71,4820936.0
2015-03-17,195.43,198.71,193.94,194.73,4894052.0,0.0,1.0,195.43,198.71,193.94,194.73,4894052.0
2015-03-16,192.0,195.91,189.8,195.7,5628783.0,0.0,1.0,192.0,195.91,189.8,195.7,5628783.0
2015-03-13,188.95,191.75,187.32,188.68,5434298.0,0.0,1.0,188.95,191.75,187.32,188.68,5434298.0
2015-03-12,193.75,194.45,189.75,191.07,4149294.0,0.0,1.0,193.75,194.45,189.75,191.07,4149294.0
2015-03-11,191.15,196.18,191.01,193.74,4974871.0,0.0,1.0,191.15,196.18,191.01,193.74,4974871.0
2015-03-10,188.46,193.5,187.6,190.32,5579691.0,0.0,1.0,188.46,193.5,187.6,190.32,5579691.0
2015-03-09,194.39,194.49,188.25,190.88,6736724.0,0.0,1.0,194.39,194.49,188.25,190.88,6736724.0
2015-03-06,199.21,200.75,192.15099999999998,193.88,6712438.0,0.0,1.0,199.21,200.75,192.15099999999998,193.88,6712438.0
2015-03-05,202.85,206.19,200.15,200.63,4877015.0,0.0,1.0,202.85,206.19,200.15,200.63,4877015.0
2015-03-04,199.25,202.52,197.21,202.435,4221962.0,0.0,1.0,199.25,202.52,197.21,202.435,4221962.0
2015-03-03,196.81,200.2435,195.32,199.56,4432329.0,0.0,1.0,196.81,200.2435,195.32,199.56,4432329.0
2015-03-02,202.7,203.34,195.825,197.325,7922065.0,0.0,1.0,202.7,203.34,195.825,197.325,7922065.0
2015-02-27,206.9,208.55,202.8,203.34,3882084.0,0.0,1.0,206.9,208.55,202.8,203.34,3882084.0
2015-02-26,204.0,211.09,202.22,207.19,6472855.0,0.0,1.0,204.0,211.09,202.22,207.19,6472855.0
2015-02-25,204.94,207.14,202.58,203.76,3909520.0,0.0,1.0,204.94,207.14,202.58,203.76,3909520.0
2015-02-24,207.29,207.29,201.7,204.11,6603560.0,0.0,1.0,207.29,207.29,201.7,204.11,6603560.0
2015-02-23,215.66,218.2,206.33,207.335,8499775.0,0.0,1.0,215.66,218.2,206.33,207.335,8499775.0
2015-02-20,210.78,217.6,209.81,217.11,5982089.0,0.0,1.0,210.78,217.6,209.81,217.11,5982089.0
2015-02-19,205.0,212.44,203.75,211.705,5154148.0,0.0,1.0,205.0,212.44,203.75,211.705,5154148.0
2015-02-18,204.17,206.17,202.6,204.46,2713598.0,0.0,1.0,204.17,206.17,202.6,204.46,2713598.0
2015-02-17,205.7,205.7,201.5,204.35,3979647.0,0.0,1.0,205.7,205.7,201.5,204.35,3979647.0
2015-02-13,202.9,205.99,200.91,203.77,6191003.0,0.0,1.0,202.9,205.99,200.91,203.77,6191003.0
2015-02-12,193.57,203.0882,193.28,202.88,15649607.0,0.0,1.0,193.57,203.0882,193.28,202.88,15649607.0
2015-02-11,212.21,214.74,207.28,212.8,9769102.0,0.0,1.0,212.21,214.74,207.28,212.8,9769102.0
2015-02-10,217.55,220.5,215.0,216.29,5390542.0,0.0,1.0,217.55,220.5,215.0,216.29,5390542.0
2015-02-09,215.38,217.93,211.99,217.48,3472423.0,0.0,1.0,215.38,217.93,211.99,217.48,3472423.0
2015-02-06,222.0,223.4,216.5001,217.36,3243931.0,0.0,1.0,222.0,223.4,216.5001,217.36,3243931.0
2015-02-05,219.88,225.48,219.638,220.99,3522947.0,0.0,1.0,219.88,225.48,219.638,220.99,3522947.0
2015-02-04,218.29,221.479,216.8,218.55,3305377.0,0.0,1.0,218.29,221.479,216.8,218.55,3305377.0
2015-02-03,213.22,220.37,211.27,218.36,4826244.0,0.0,1.0,213.22,220.37,211.27,218.36,4826244.0
2015-02-02,203.97,211.9499,203.3,210.94,4149186.0,0.0,1.0,203.97,211.9499,203.3,210.94,4149186.0
2015-01-30,203.96,207.47,203.0,203.6,3006959.0,0.0,1.0,203.96,207.47,203.0,203.6,3006959.0
2015-01-29,201.07,205.98,196.5,205.2,3548106.0,0.0,1.0,201.07,205.98,196.5,205.2,3548106.0
2015-01-28,206.11,206.368,198.42,199.37,3149606.0,0.0,1.0,206.11,206.368,198.42,199.37,3149606.0
2015-01-27,204.42,208.03,203.3,205.98,2781024.0,0.0,1.0,204.42,208.03,203.3,205.98,2781024.0
2015-01-26,201.83,208.62,201.05,206.55,3234522.0,0.0,1.0,201.83,208.62,201.05,206.55,3234522.0
2015-01-23,200.29,203.5,198.33,201.29,3442371.0,0.0,1.0,200.29,203.5,198.33,201.29,3442371.0
2015-01-22,197.0,203.24,195.2,201.62,4116905.0,0.0,1.0,197.0,203.24,195.2,201.62,4116905.0
2015-01-21,189.55,198.68,189.51,196.57,4153043.0,0.0,1.0,189.55,198.68,189.51,196.57,4153043.0
2015-01-20,193.87,194.1199,187.04,191.93,4503182.0,0.0,1.0,193.87,194.1199,187.04,191.93,4503182.0
2015-01-16,190.7,194.49,189.65,193.07,3603158.0,0.0,1.0,190.7,194.49,189.65,193.07,3603158.0
2015-01-15,194.49,195.7499,190.0,191.87,5216524.0,0.0,1.0,194.49,195.7499,190.0,191.87,5216524.0
2015-01-14,185.83,195.2,185.0,192.69,11551855.0,0.0,1.0,185.83,195.2,185.0,192.69,11551855.0
2015-01-13,203.32,207.61,200.91099999999997,204.25,4477320.0,0.0,1.0,203.32,207.61,200.91099999999997,204.25,4477320.0
2015-01-12,203.05,204.47,199.25,202.21,5950280.0,0.0,1.0,203.05,204.47,199.25,202.21,5950280.0
2015-01-09,208.92,209.98,204.96,206.66,4580722.0,0.0,1.0,208.92,209.98,204.96,206.66,4580722.0
2015-01-08,212.81,213.7999,210.01,210.615,3442509.0,0.0,1.0,212.81,213.7999,210.01,210.615,3442509.0
2015-01-07,213.35,214.78,209.78,210.95,2968390.0,0.0,1.0,213.35,214.78,209.78,210.95,2968390.0
2015-01-06,210.06,214.2,204.21,211.28,6261936.0,0.0,1.0,210.06,214.2,204.21,211.28,6261936.0
2015-01-05,214.55,216.5,207.1626,210.09,5368477.0,0.0,1.0,214.55,216.5,207.1626,210.09,5368477.0
2015-01-02,222.87,223.25,213.26,219.31,4764443.0,0.0,1.0,222.87,223.25,213.26,219.31,4764443.0
2014-12-31,223.09,225.68,222.25,222.41,2402097.0,0.0,1.0,223.09,225.68,222.25,222.41,2402097.0
2014-12-30,223.99,225.65400000000002,221.4,222.23,2903242.0,0.0,1.0,223.99,225.65400000000002,221.4,222.23,2903242.0
2014-12-29,226.9,227.91,224.02,225.71,2811828.0,0.0,1.0,226.9,227.91,224.02,225.71,2811828.0
2014-12-26,221.51,228.5,221.5,227.82,3327016.0,0.0,1.0,221.51,228.5,221.5,227.82,3327016.0
2014-12-24,219.77,222.5,219.25,222.26,1333518.0,0.0,1.0,219.77,222.5,219.25,222.26,1333518.0
2014-12-23,223.81,224.315,219.5242,220.97,4513321.0,0.0,1.0,223.81,224.315,219.5242,220.97,4513321.0
2014-12-22,220.0,224.06,218.26,222.6,4806917.0,0.0,1.0,220.0,224.06,218.26,222.6,4806917.0
2014-12-19,220.19,220.4,214.5,219.29,6910461.0,0.0,1.0,220.19,220.4,214.5,219.29,6910461.0
2014-12-18,212.38,218.44,211.8,218.26,7483349.0,0.0,1.0,212.38,218.44,211.8,218.26,7483349.0
2014-12-17,193.06,206.65,192.65,205.82,7367834.0,0.0,1.0,193.06,206.65,192.65,205.82,7367834.0
2014-12-16,200.89,203.68,195.37,197.81,8426105.0,0.0,1.0,200.89,203.68,195.37,197.81,8426105.0
2014-12-15,209.29,209.8,202.67,204.04,5218252.0,0.0,1.0,209.29,209.8,202.67,204.04,5218252.0
2014-12-12,204.82,211.68,204.5,207.0,7173782.0,0.0,1.0,204.82,211.68,204.5,207.0,7173782.0
2014-12-11,210.53,215.43,208.23,208.88,6694398.0,0.0,1.0,210.53,215.43,208.23,208.88,6694398.0
2014-12-10,214.13,216.77,207.7,209.84,7314139.0,0.0,1.0,214.13,216.77,207.7,209.84,7314139.0
2014-12-09,209.34,217.7294,204.27,216.89,9431502.0,0.0,1.0,209.34,217.7294,204.27,216.89,9431502.0
2014-12-08,221.54,224.86,212.34,214.36,9225619.0,0.0,1.0,221.54,224.86,212.34,214.36,9225619.0
2014-12-05,228.67,229.389,222.26,223.71,6063619.0,0.0,1.0,228.67,229.389,222.26,223.71,6063619.0
2014-12-04,228.6,230.9,227.81,228.28,3879208.0,0.0,1.0,228.6,230.9,227.81,228.28,3879208.0
2014-12-03,226.25,229.72,225.5,229.3,5307733.0,0.0,1.0,226.25,229.72,225.5,229.3,5307733.0
2014-12-02,234.57,234.88,228.0,231.43,5887046.0,0.0,1.0,234.57,234.88,228.0,231.43,5887046.0
2014-12-01,241.16,242.47,229.01,231.64,8619351.0,0.0,1.0,241.16,242.47,229.01,231.64,8619351.0
2014-11-28,245.35,246.6899,242.52,244.52,2119688.0,0.0,1.0,245.35,246.6899,242.52,244.52,2119688.0
2014-11-26,248.34,249.0,246.6003,248.44,1981819.0,0.0,1.0,248.34,249.0,246.6003,248.44,1981819.0
2014-11-25,247.35,249.72,246.0905,248.09,3159804.0,0.0,1.0,247.35,249.72,246.0905,248.09,3159804.0
2014-11-24,245.2,247.6,240.64,246.72,4789708.0,0.0,1.0,245.2,247.6,240.64,246.72,4789708.0
2014-11-21,252.21,252.78,242.17,242.78,7485059.0,0.0,1.0,252.21,252.78,242.17,242.78,7485059.0
2014-11-20,247.95,250.93,246.0,248.71,3587220.0,0.0,1.0,247.95,250.93,246.0,248.71,3587220.0
2014-11-19,250.61,251.88,245.6,247.74,7918486.0,0.0,1.0,250.61,251.88,245.6,247.74,7918486.0
2014-11-18,255.86,259.99,255.51,257.7,4474294.0,0.0,1.0,255.86,259.99,255.51,257.7,4474294.0
2014-11-17,257.49,259.0,252.02,253.98,4025695.0,0.0,1.0,257.49,259.0,252.02,253.98,4025695.0
2014-11-14,250.0,258.85,248.5,258.68,6101145.0,0.0,1.0,250.0,258.85,248.5,258.68,6101145.0
2014-11-13,250.62,255.75,250.25,251.7,6236036.0,0.0,1.0,250.62,255.75,250.25,251.7,6236036.0
2014-11-12,249.72,252.34,245.58,249.1,5870818.0,0.0,1.0,249.72,252.34,245.58,249.1,5870818.0
2014-11-11,242.55,251.82,242.0,251.08,7952565.0,0.0,1.0,242.55,251.82,242.0,251.08,7952565.0
2014-11-10,239.11,242.88,236.8,241.93,4577208.0,0.0,1.0,239.11,242.88,236.8,241.93,4577208.0
2014-11-07,242.19,242.8399,237.2,240.2,5161023.0,0.0,1.0,242.19,242.8399,237.2,240.2,5161023.0
2014-11-06,234.49,246.69,228.5,241.22,15354717.0,0.0,1.0,234.49,246.69,228.5,241.22,15354717.0
2014-11-05,241.0,241.36,230.53,230.97,9045925.0,0.0,1.0,241.0,241.36,230.53,230.97,9045925.0
2014-11-04,240.49,242.35,236.53,238.93,3682572.0,0.0,1.0,240.49,242.35,236.53,238.93,3682572.0
2014-11-03,243.0,247.56,241.32,242.59,4207268.0,0.0,1.0,243.0,247.56,241.32,242.59,4207268.0
2014-10-31,242.51,243.12,238.75,241.7,3775327.0,0.0,1.0,242.51,243.12,238.75,241.7,3775327.0
2014-10-30,238.14,240.5,235.06,238.66,3228371.0,0.0,1.0,238.14,240.5,235.06,238.66,3228371.0
2014-10-29,241.13,241.5,235.64,238.1,4967640.0,0.0,1.0,241.13,241.5,235.64,238.1,4967640.0
2014-10-28,229.6,244.6,228.25,242.77,10516297.0,0.0,1.0,229.6,244.6,228.25,242.77,10516297.0
2014-10-27,234.25,234.61,220.31,221.67,9553348.0,0.0,1.0,234.25,234.61,220.31,221.67,9553348.0
2014-10-24,236.27,237.8,231.2,235.24,3466927.0,0.0,1.0,236.27,237.8,231.2,235.24,3466927.0
2014-10-23,234.655,236.28,232.0,235.29,3499882.0,0.0,1.0,234.655,236.28,232.0,235.29,3499882.0
2014-10-22,233.19,237.39,230.56,231.1,4123397.0,0.0,1.0,233.19,237.39,230.56,231.1,4123397.0
2014-10-21,234.27,235.39,230.8,235.34,4130345.0,0.0,1.0,234.27,235.39,230.8,235.34,4130345.0
2014-10-20,226.72,232.4,225.51,230.47,3499686.0,0.0,1.0,226.72,232.4,225.51,230.47,3499686.0
2014-10-17,233.38,234.77,226.55,227.48,10551850.0,0.0,1.0,233.38,234.77,226.55,227.48,10551850.0
2014-10-16,219.72,229.92,219.1,226.35,5404565.0,0.0,1.0,219.72,229.92,219.1,226.35,5404565.0
2014-10-15,220.0,230.99,217.32,229.7,9151648.0,0.0,1.0,220.0,230.99,217.32,229.7,9151648.0
2014-10-14,228.25,232.47,223.0,227.06,7112339.0,0.0,1.0,228.25,232.47,223.0,227.06,7112339.0
2014-10-13,238.57,238.9628,221.0,224.59,11276552.0,0.0,1.0,238.57,238.9628,221.0,224.59,11276552.0
2014-10-10,244.64,245.89,235.2,236.91,12898275.0,0.0,1.0,244.64,245.89,235.2,236.91,12898275.0
2014-10-09,262.25,265.54,254.4,257.01,7361316.0,0.0,1.0,262.25,265.54,254.4,257.01,7361316.0
2014-10-08,260.1,262.88,252.64,259.28,5062615.0,0.0,1.0,260.1,262.88,252.64,259.28,5062615.0
2014-10-07,258.53,261.46,255.73,259.57,4491569.0,0.0,1.0,258.53,261.46,255.73,259.57,4491569.0
2014-10-06,259.13,262.49,257.8,260.62,7719055.0,0.0,1.0,259.13,262.49,257.8,260.62,7719055.0
2014-10-03,253.06,256.5,251.033,255.21,5408665.0,0.0,1.0,253.06,256.5,251.033,255.21,5408665.0
2014-10-02,250.2,252.79,245.36,251.42,9002001.0,0.0,1.0,250.2,252.79,245.36,251.42,9002001.0
2014-10-01,242.2,242.66,235.65,240.24,5946510.0,0.0,1.0,242.2,242.66,235.65,240.24,5946510.0
2014-09-30,246.92,247.65,240.1249,242.68,4248127.0,0.0,1.0,246.92,247.65,240.1249,242.68,4248127.0
2014-09-29,244.0,248.64,241.38,245.26,4854687.0,0.0,1.0,244.0,248.64,241.38,245.26,4854687.0
2014-09-26,248.25,249.73,246.07,246.6,3798841.0,0.0,1.0,248.25,249.73,246.07,246.6,3798841.0
2014-09-25,252.52,254.96,246.1,246.95,4828483.0,0.0,1.0,252.52,254.96,246.1,246.95,4828483.0
2014-09-24,251.12,252.84,247.04,252.14,3739005.0,0.0,1.0,251.12,252.84,247.04,252.14,3739005.0
2014-09-23,245.22,253.8,245.0,250.41,5658700.0,0.0,1.0,245.22,253.8,245.0,250.41,5658700.0
2014-09-22,255.0,256.02,244.71,250.03,8214100.0,0.0,1.0,255.0,256.02,244.71,250.03,8214100.0
2014-09-19,257.99,261.43,255.27,259.32,6810900.0,0.0,1.0,257.99,261.43,255.27,259.32,6810900.0
2014-09-18,263.36,265.6,262.32,263.82,3692600.0,0.0,1.0,263.36,265.6,262.32,263.82,3692600.0
2014-09-17,262.41,264.7,259.5,261.38,5177700.0,0.0,1.0,262.41,264.7,259.5,261.38,5177700.0
2014-09-16,255.15,262.46,252.42,260.74,8300100.0,0.0,1.0,255.15,262.46,252.42,260.74,8300100.0
2014-09-15,274.37,274.4,249.13,253.86,16455400.0,0.0,1.0,274.37,274.4,249.13,253.86,16455400.0
2014-09-12,280.5,282.39,277.0,279.2,3324600.0,0.0,1.0,280.5,282.39,277.0,279.2,3324600.0
2014-09-11,280.46,284.79,278.63,280.31,3766100.0,0.0,1.0,280.46,284.79,278.63,280.31,3766100.0
2014-09-10,279.5,281.41,273.66,281.1,3781300.0,0.0,1.0,279.5,281.41,273.66,281.1,3781300.0
2014-09-09,282.99,285.49,277.0,278.48,4558800.0,0.0,1.0,282.99,285.49,277.0,278.48,4558800.0
2014-09-08,277.62,284.88,277.5227,282.11,5501600.0,0.0,1.0,277.62,284.88,277.5227,282.11,5501600.0
2014-09-05,282.55,282.9,272.51,277.39,11169900.0,0.0,1.0,282.55,282.9,272.51,277.39,11169900.0
2014-09-04,284.01,291.42,280.4,286.04,8315700.0,0.0,1.0,284.01,291.42,280.4,286.04,8315700.0
2014-09-03,287.67,288.0,280.1,281.19,6772300.0,0.0,1.0,287.67,288.0,280.1,281.19,6772300.0
2014-09-02,275.5,284.89,274.3,284.12,9804100.0,0.0,1.0,275.5,284.89,274.3,284.12,9804100.0
2014-08-29,268.7,272.0,267.51,269.7,6447100.0,0.0,1.0,268.7,272.0,267.51,269.7,6447100.0
2014-08-28,261.89,264.48,261.64,263.86,2844900.0,0.0,1.0,261.89,264.48,261.64,263.86,2844900.0
2014-08-27,263.5,264.24,260.29,263.25,2985100.0,0.0,1.0,263.5,264.24,260.29,263.25,2985100.0
2014-08-26,264.98,265.5,261.66,261.74,3818000.0,0.0,1.0,264.98,265.5,261.66,261.74,3818000.0
2014-08-25,258.19,263.68,258.19,262.55,4308000.0,0.0,1.0,258.19,263.68,258.19,262.55,4308000.0
2014-08-22,254.54,256.9499,252.61,256.78,2833400.0,0.0,1.0,254.54,256.9499,252.61,256.78,2833400.0
2014-08-21,256.52,258.8,253.26,254.34,2915600.0,0.0,1.0,256.52,258.8,253.26,254.34,2915600.0
2014-08-20,254.67,258.74,253.0,255.71,3015500.0,0.0,1.0,254.67,258.74,253.0,255.71,3015500.0
2014-08-19,258.87,259.33,251.62,256.76,5334800.0,0.0,1.0,258.87,259.33,251.62,256.76,5334800.0
2014-08-18,263.25,267.26,259.75,259.94,5836800.0,0.0,1.0,263.25,267.26,259.75,259.94,5836800.0
2014-08-15,261.48,262.09,258.5,262.01,3857500.0,0.0,1.0,261.48,262.09,258.5,262.01,3857500.0
2014-08-14,262.49,263.0,258.54,261.38,4122800.0,0.0,1.0,262.49,263.0,258.54,261.38,4122800.0
2014-08-13,262.01,265.64,259.61,260.31,6919000.0,0.0,1.0,262.01,265.64,259.61,260.31,6919000.0
2014-08-12,258.08,260.3,254.5801,259.96,6382300.0,0.0,1.0,258.08,260.3,254.5801,259.96,6382300.0
2014-08-11,255.48,263.74,255.0,259.32,8072500.0,0.0,1.0,255.48,263.74,255.0,259.32,8072500.0
2014-08-08,251.16,251.76,246.5,248.13,5090100.0,0.0,1.0,251.16,251.76,246.5,248.13,5090100.0
2014-08-07,250.12,256.688,249.12,252.39,7464700.0,0.0,1.0,250.12,256.688,249.12,252.39,7464700.0
2014-08-06,238.9,251.42,238.58,248.9301,9235500.0,0.0,1.0,238.9,251.42,238.58,248.9301,9235500.0
2014-08-05,237.47,242.99,235.69,238.49,5371300.0,0.0,1.0,237.47,242.99,235.69,238.49,5371300.0
2014-08-04,234.38,240.5,233.27,238.52,5959700.0,0.0,1.0,234.38,240.5,233.27,238.52,5959700.0
2014-08-01,226.09,237.5,226.0,233.27,11895800.0,0.0,1.0,226.09,237.5,226.0,233.27,11895800.0
2014-07-31,229.26,231.4,221.5,223.3,7678300.0,0.0,1.0,229.26,231.4,221.5,223.3,7678300.0
2014-07-30,221.92,229.6,221.04,228.92,4917600.0,0.0,1.0,221.92,229.6,221.04,228.92,4917600.0
2014-07-29,226.61,228.3,224.86,225.01,3382400.0,0.0,1.0,226.61,228.3,224.86,225.01,3382400.0
2014-07-28,224.25,232.0,221.40200000000002,224.82,6514300.0,0.0,1.0,224.25,232.0,221.40200000000002,224.82,6514300.0
2014-07-25,222.72,226.97,221.75,223.57,3087100.0,0.0,1.0,222.72,226.97,221.75,223.57,3087100.0
2014-07-24,223.25,225.1,220.8,223.54,3245500.0,0.0,1.0,223.25,225.1,220.8,223.54,3245500.0
2014-07-23,220.01,224.75,219.43,222.49,3083300.0,0.0,1.0,220.01,224.75,219.43,222.49,3083300.0
2014-07-22,222.19,223.3,219.1113,219.58,2730000.0,0.0,1.0,222.19,223.3,219.1113,219.58,2730000.0
2014-07-21,217.25,223.21,216.72,220.54,3822200.0,0.0,1.0,217.25,223.21,216.72,220.54,3822200.0
2014-07-18,215.95,221.21,215.93,220.0201,4253700.0,0.0,1.0,215.95,221.21,215.93,220.0201,4253700.0
2014-07-17,216.16,220.55,213.6,215.4,4649400.0,0.0,1.0,216.16,220.55,213.6,215.4,4649400.0
2014-07-16,221.82,224.8,216.82,217.16,4044500.0,0.0,1.0,221.82,224.8,216.82,217.16,4044500.0
2014-07-15,226.73,227.65,218.1,219.58,5718500.0,0.0,1.0,226.73,227.65,218.1,219.58,5718500.0
2014-07-14,219.99,228.79,215.4502,226.7,7203200.0,0.0,1.0,219.99,228.79,215.4502,226.7,7203200.0
2014-07-11,220.61,221.6,217.6,218.13,3302300.0,0.0,1.0,220.61,221.6,217.6,218.13,3302300.0
2014-07-10,217.18,222.22,216.04,219.46,4863900.0,0.0,1.0,217.18,222.22,216.04,219.46,4863900.0
